"","Player.Name","Yearly.Salary","Age","Position","Nationality","team.y","MP","Starts","Min","X90s","goal.90","assit.90","G.p.90","PK","PKatt","CrdY","CrdR","Gls","Ast","G.A","G.PK","G.A.PK","Sh.x","Shot.on.Target","SoT.","Sh.90","SoT.90","G.Sh","G.SoT","Dist","FK","total.completed","total.tempted","X.total..completed.","total.distance","progressive.distance","short.completed","short.attempted","short.","mediumm.completed","medium.attempted","X.medium","long.complted","long.attempted","long..","xA","KP","X1.3.x","PPA","CrsPA","Prog.x","SCA","SCA90","PassLive","PassDead","Drib","Sh.y","Fld","Def","GCA","GCA90","ATG.in.play","ATG.not.in.play","ATG.drib","ATG.shot","ATG.fouls","ATG.finalized","Tkl","TklW","Def.3rd.x","Mid.3rd.x","Att.3rd.x","X.contrs.opponents","Att.x","Tkl.","Past","Press","Succ.x","X.","Pressin.def","Press.mid","Press.att","Blocks","Sh","ShSv","Pass","Int","Tkl.Int","Clr","Err","Touches","Def.Pen","Def.3rd.y","Mid.3rd.y","Att.3rd.y","Att.Pen","Live","Succ.y","Att.y","Succ.","X.Pl","Megs","Carries","TotDist","PrgDist","Prog.y","X1.3.y","CPA","Mis","Dis","Targ","Rec","Rec.","prog..ric.","X2CrdY","Fls","sub_fouls","Off","Crs","OG","Recov","Won","Lost","Won."
"294","Kostas Manolas",6760000,29,"D","Greece","napoli",30,27,2298,25.5,0,0,0,0,0,5,0,0,0,0,0,0,8,3,37.5,0.31,0.12,0,0,11.1,0,1424,1523,93.5,31255,7747,378,400,94.5,744,765,97.3,284,335,84.8,0.4,5,42,4,1,52,18,0.7,10,1,1,2,3,1,2,0.08,0,0,0,1,1,0,34,21,26,8,0,13,24,54.2,11,173,62,35.8,116,50,7,35,16,0,19,26,60,97,2,1718,252,902,875,29,11,1655,2,2,100,2,0,1132,5140,2543,38,4,0,1,0,1300,1274,98,1,0,21,12,1,2,0,178,50,33,60.2
"295","Kristoffer Askildsen",156000,19,"M","Norway","u.c.-sampdoria",6,0,95,1.1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0.95,0,0,0,25.6,0,8,19,42.1,138,69,5,10,50,2,3,66.7,1,4,25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,1,1,100,0,30,5,16.7,12,15,3,3,0,0,3,1,3,2,0,32,2,14,13,6,1,32,1,1,100,1,0,22,55,12,0,0,0,2,3,23,17,73.9,1,0,3,1,0,1,0,5,1,2,33.3
"296","Kwadwo Asamoah",1664000,31,"D","Ghana","cagliari",9,1,224,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50,0.8,0.4,0,0,21.5,0,93,109,85.3,1855,507,35,38,92.1,40,45,88.9,17,24,70.8,0,0,8,2,0,7,2,0.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,3,0,1,1,100,0,17,4,23.5,6,6,5,4,1,0,3,5,10,4,1,130,9,34,69,37,1,119,0,1,0,0,0,91,417,254,9,3,0,1,1,89,79,88.8,4,0,0,4,0,4,0,21,2,1,66.7
"297","Lautaro Martinez",4212000,22,"ST","Argentina","fc-internazionale-milano",38,30,2561,28.5,17,6,15,2,2,5,0,0.6,0.21,0.81,0.53,0.74,108,36,33.3,3.8,1.27,0.14,0.42,14.3,0,422,583,72.4,6832,1633,227,293,77.5,121,161,75.2,42,60,70,4.5,32,37,23,1,62,80,2.81,52,0,6,7,10,5,15,0.53,9,0,0,2,3,1,24,18,5,9,10,6,20,30,14,507,133,26.2,61,206,240,42,7,0,35,28,52,15,0,1026,15,92,422,571,208,1011,37,73,50.7,42,1,667,2712,1594,79,24,31,85,55,1196,743,62.1,269,0,65,61,11,16,0,133,32,61,34.4
"298","Lautaro Valenti",468000,21,"D","Argentina","parma-calcio-1913",11,6,499,5.5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.72,0,0,0,25.8,0,273,334,81.7,6382,2077,81,88,92,119,135,88.1,70,102,68.6,0,1,16,1,0,12,2,0.36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,7,2,1,4,11,36.4,7,92,32,34.8,56,31,5,8,3,0,5,15,25,31,0,403,75,235,175,17,3,392,2,2,100,2,0,252,1534,816,29,4,1,2,0,292,287,98.3,0,0,5,8,0,2,0,35,6,0,100
"299","Lennart Czyborra",676000,21,"D","Germany","genoa-cfc",17,15,1173,13,1,0,1,0,0,2,0,0.08,0,0.08,0.08,0.08,5,2,40,0.38,0.15,0.2,0.5,17.5,0,429,575,74.6,6959,2478,206,232,88.8,185,251,73.7,26,65,40,0.2,5,20,9,5,26,6,0.46,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,6,5,4,7,19,36.8,12,161,39,24.2,70,59,32,25,3,0,22,12,27,33,0,694,37,209,326,186,13,582,10,20,50,10,1,400,1688,806,41,7,2,13,9,463,404,87.3,19,0,11,4,0,17,0,85,11,21,34.4
"300","Leo Sena",364000,24,"M","Brazil","spezia-calcio",16,8,885,9.8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.2,0,0,0,22,0,532,602,88.4,12672,3163,124,139,89.2,248,272,91.2,149,171,87.1,0.1,2,112,5,1,63,18,1.83,14,1,0,0,1,2,1,0.1,0,0,0,0,0,1,24,15,10,9,5,9,24,37.5,15,159,54,34,50,80,29,24,4,0,20,13,37,8,0,721,17,135,523,141,3,704,22,28,78.6,22,0,568,4192,2489,125,31,1,5,12,558,527,94.4,9,0,7,61,0,7,0,105,6,12,33.3
"301","Leonardo Bonucci",10972000,33,"D","Italy","juventus",26,23,2028,22.5,2,0,2,0,0,4,0,0.09,0,0.09,0.09,0.09,16,3,18.8,0.71,0.13,0.13,0.67,12.9,0,1339,1486,90.1,31149,9941,283,296,95.6,760,798,95.2,287,377,76.1,0.6,3,91,6,1,76,9,0.4,8,1,0,0,0,0,1,0.04,1,0,0,0,0,0,24,15,12,11,1,7,17,41.2,10,147,53,36.1,73,66,8,37,17,0,20,18,42,84,0,1670,238,831,897,59,20,1610,4,5,80,4,0,1073,5428,3184,49,7,0,7,2,1299,1272,97.9,8,0,21,16,3,2,0,161,39,14,73.6
"302","Leonardo Pavoletti",2392000,31,"ST","Italy","cagliari",33,17,1584,17.6,4,3,4,0,0,8,0,0.23,0.17,0.4,0.23,0.4,44,11,25,2.5,0.62,0.09,0.36,10.1,0,308,428,72,4291,489,183,245,74.7,78,108,72.2,23,34,67.6,0.4,6,14,5,0,12,27,1.53,16,0,0,7,4,0,5,0.28,2,0,0,2,1,0,6,4,2,4,0,0,15,0,15,299,57,19.1,37,128,134,9,4,0,5,4,10,32,0,613,36,87,313,224,84,595,3,6,50,4,0,296,915,223,10,2,3,47,11,870,451,51.8,88,0,43,30,9,3,0,76,115,73,61.2
"303","Leonardo Spinazzola",5096000,27,"D","Italy","as-roma",27,25,2124,23.6,2,4,2,0,0,0,0,0.08,0.17,0.25,0.08,0.25,22,6,27.3,0.93,0.25,0.09,0.33,17.4,0,1014,1283,79,18575,5764,441,508,86.8,454,538,84.4,108,181,59.7,5,36,68,42,21,114,67,2.84,55,0,11,1,0,0,9,0.38,9,0,0,0,0,0,13,5,3,10,0,5,18,27.8,13,205,55,26.8,72,70,63,27,1,0,26,31,44,32,2,1527,56,349,688,646,91,1375,59,112,52.7,66,8,1130,8044,5369,229,57,49,29,30,1172,1048,89.4,84,0,9,11,2,92,1,197,10,5,66.7
"304","Lisandro Magallan",936000,26,"D","Argentina","crotone",28,25,2181,24.2,1,2,1,0,0,10,0,0.04,0.08,0.12,0.04,0.12,9,2,22.2,0.37,0.08,0.11,0.5,7.2,0,916,1097,83.5,18141,7715,301,335,89.9,484,555,87.2,116,174,66.7,0.5,10,67,4,0,69,17,0.7,14,1,0,1,1,0,3,0.12,3,0,0,0,0,0,67,41,36,28,3,24,44,54.5,20,355,121,34.1,188,150,17,40,16,0,24,36,103,108,4,1350,168,709,624,81,14,1281,4,6,66.7,6,1,790,3689,1923,43,7,0,11,7,814,791,97.2,4,0,66,14,0,1,0,213,46,32,59
"305","Lorenzo De Silvestri",1508000,32,"D","Italy","bologna-fc-1909",29,25,2143,23.8,2,0,2,0,0,4,0,0.08,0,0.08,0.08,0.08,12,7,58.3,0.5,0.29,0.17,0.29,10.5,0,953,1256,75.9,17779,8233,399,452,88.3,444,555,80,102,213,47.9,0.9,12,86,19,6,85,23,0.97,18,2,0,2,0,1,0,0,0,0,0,0,0,0,37,17,21,12,4,15,37,40.5,22,278,81,29.1,129,110,39,68,9,0,59,27,64,73,2,1500,97,537,735,308,27,1290,4,7,57.1,5,0,788,4223,1951,62,25,0,5,14,968,878,90.7,28,0,42,21,1,35,0,182,51,35,59.3
"306","Lorenzo Insigne",7800000,29,"ST","Italy","napoli",35,33,2865,31.8,19,8,12,7,8,2,1,0.6,0.25,0.85,0.38,0.63,136,40,29.4,4.27,1.26,0.09,0.3,21.1,13,1486,1862,79.8,27327,7107,723,805,89.8,522,630,82.9,213,347,61.4,8.4,64,112,88,13,182,153,4.81,103,12,14,18,2,4,17,0.53,11,1,2,3,0,0,27,12,8,13,6,11,79,13.9,68,371,93,25.1,125,148,98,33,2,0,31,49,76,11,1,2279,26,283,1078,1107,180,2104,59,99,59.6,61,4,1677,9681,5972,317,90,52,49,58,2063,1742,84.4,213,0,9,41,11,64,0,213,4,4,50
"307","Lorenzo Montipo",468000,24,"GK","Italy","benevento",37,37,3330,37,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,1236,63.6,25590,14961,122,122,100,290,296,98,368,810,45.4,0,0,5,0,0,2,1,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,20,5,0,0,1,0,0,1,0,0,1,3,1346,1141,1342,4,0,0,915,0,0,0,0,0,569,2824,1369,0,0,0,0,1,539,538,99.8,0,0,3,6,0,0,1,160,0,0,NA
"308","Lorenzo Pellegrini",3900000,24,"M","Italy","as-roma",34,30,2598,28.9,7,6,6,1,1,10,0,0.24,0.21,0.45,0.21,0.42,70,26,37.1,2.42,0.9,0.09,0.23,19.5,10,1158,1516,76.4,22571,6130,480,559,85.9,470,562,83.6,182,328,55.5,7.7,63,115,41,6,126,125,4.33,67,36,4,11,5,2,13,0.45,5,5,1,2,0,0,47,38,14,25,8,14,64,21.9,50,507,137,27,106,280,121,44,3,0,41,29,76,19,1,1847,41,246,1029,716,78,1628,34,64,53.1,39,3,1228,8202,4030,190,80,10,42,31,1521,1257,82.6,155,0,42,51,6,39,0,203,18,34,34.6
"309","Lorenzo Tonelli",1716000,30,"D","Italy","u.c.-sampdoria",23,21,1782,19.8,1,0,1,0,0,11,0,0.05,0,0.05,0.05,0.05,12,2,16.7,0.61,0.1,0.08,0.5,9.3,0,756,917,82.4,17235,4510,191,219,87.2,387,430,90,163,245,66.5,0,0,26,0,0,34,4,0.2,2,0,0,2,0,0,3,0.15,2,0,0,1,0,0,37,22,22,15,0,5,18,27.8,13,234,86,36.8,121,93,20,35,15,1,20,18,55,104,1,1134,203,619,524,37,17,1075,0,1,0,0,0,591,2715,1415,25,1,0,5,5,674,652,96.7,2,0,30,26,1,0,0,202,50,34,59.5
"310","Lorenzo Venuti",676000,25,"D","Italy","acf-fiorentina",28,21,1757,19.5,0,1,0,0,0,3,0,0,0.05,0.05,0,0.05,4,0,0,0.2,0,0,0,18.9,0,578,790,73.2,9949,4464,294,340,86.5,225,303,74.3,53,116,45.7,1.5,16,45,19,11,68,26,1.33,22,0,0,0,2,2,2,0.1,1,0,0,0,1,0,30,18,16,9,5,13,30,43.3,17,209,60,28.7,80,86,43,32,5,1,27,16,46,23,0,949,38,226,421,351,23,810,4,14,28.6,4,0,585,2606,1521,66,19,4,14,24,655,576,87.9,43,0,10,26,1,48,1,116,9,13,40.9
"311","Luca Caldirola",832000,29,"D","Italy","benevento",25,17,1572,17.5,2,0,2,0,0,6,1,0.11,0,0.11,0.11,0.11,8,4,50,0.46,0.23,0.25,0.5,12.9,0,654,772,84.7,13903,4975,200,213,93.9,339,375,90.4,110,175,62.9,0.2,3,40,5,2,40,5,0.29,3,0,0,1,0,1,0,0,0,0,0,0,0,0,18,12,13,5,0,4,16,25,12,142,46,32.4,77,58,7,29,15,1,14,17,35,69,0,923,156,546,422,41,13,864,0,0,0,0,0,492,3793,2467,50,10,0,1,1,613,596,97.2,4,1,20,25,1,3,0,115,22,29,43.1
"312","Luca Ceppitelli",1716000,30,"D","Italy","cagliari",19,16,1465,16.3,0,0,0,0,0,3,0,0,0,0,0,0,7,1,14.3,0.43,0.06,0,0,10.1,0,685,812,84.4,14163,4525,218,247,88.3,359,387,92.8,99,159,62.3,0,1,50,6,1,44,8,0.49,7,0,0,0,0,1,1,0.06,1,0,0,0,0,0,27,17,15,10,2,9,21,42.9,12,142,48,33.8,81,52,9,29,14,0,15,23,50,80,1,976,143,484,475,74,13,938,2,4,50,2,0,560,2908,1587,39,6,0,6,3,652,638,97.9,3,0,16,13,1,7,0,125,53,23,69.7
"313","Luca Cigarini",728000,34,"M","Italy","crotone",14,13,929,10.3,0,0,0,0,0,5,1,0,0,0,0,0,16,2,12.5,1.55,0.19,0,0,27.4,4,625,748,83.6,13470,4538,217,237,91.6,275,310,88.7,124,180,68.9,1.2,16,82,8,0,70,36,3.49,21,12,0,1,2,0,3,0.29,2,0,0,0,1,0,25,17,9,14,2,12,34,35.3,22,168,53,31.5,62,85,21,16,1,0,15,10,35,8,1,850,34,216,526,146,5,783,7,9,77.8,7,0,518,1974,1077,25,7,1,7,10,641,614,95.8,10,1,25,18,0,7,0,98,8,10,44.4
"314","Luca Marrone",676000,30,"D","Italy","crotone",21,18,1588,17.6,0,0,0,0,0,8,0,0,0,0,0,0,4,2,50,0.23,0.11,0,0,7.9,0,895,1019,87.8,19591,5769,230,246,93.5,511,550,92.9,151,213,70.9,0,0,20,1,0,24,4,0.23,2,0,0,0,0,2,1,0.06,0,0,0,0,0,1,28,19,18,10,0,12,22,54.5,10,192,63,32.8,117,69,6,30,9,0,21,14,42,72,1,1164,264,744,461,8,4,1109,1,2,50,1,1,701,3740,1858,28,0,0,1,2,783,776,99.1,1,0,36,11,0,0,1,176,22,14,61.1
"315","Luca Pellegrini",1716000,21,"D","Italy","genoa-cfc",11,7,639,7.1,0,1,0,0,0,2,0,0,0.14,0.14,0,0.14,5,0,0,0.7,0,0,0,26.5,0,231,331,69.8,3954,1410,112,133,84.2,95,123,77.2,19,56,33.9,1.2,7,7,9,3,19,9,1.27,7,0,2,0,0,0,1,0.14,1,0,0,0,0,0,15,9,9,3,3,2,12,16.7,10,90,31,34.4,42,27,21,12,1,0,11,5,20,10,0,429,21,121,191,145,14,378,15,28,53.6,16,2,295,1268,756,35,12,2,20,15,311,274,88.1,20,0,10,16,0,20,1,59,5,11,31.3
"316","Lucas Leiva",3640000,32,"D","Brazil","lazio",32,30,2131,23.7,0,0,0,0,0,10,0,0,0,0,0,0,12,3,25,0.51,0.13,0,0,23,0,1295,1491,86.9,24857,7720,486,539,90.2,617,684,90.2,174,220,79.1,0.3,6,184,13,2,153,28,1.18,26,1,0,0,0,1,1,0.04,1,0,0,0,0,0,70,45,37,31,2,29,92,31.5,63,505,171,33.9,203,262,40,28,1,0,27,45,115,46,0,1710,79,509,1080,210,11,1661,6,14,42.9,6,0,1017,4995,2600,89,27,0,7,15,1159,1106,95.4,22,0,47,25,1,7,0,320,53,44,54.6
"317","Lucas Martinez Quarta",1404000,24,"D","Argentina","acf-fiorentina",21,15,1483,16.5,1,0,1,0,0,4,1,0.06,0,0.06,0.06,0.06,13,5,38.5,0.79,0.3,0.08,0.2,16.9,0,671,814,82.4,14528,5745,204,229,89.1,333,371,89.8,128,198,64.6,0.4,6,66,5,1,63,15,0.91,10,0,2,1,1,1,1,0.06,1,0,0,0,0,0,44,31,28,13,3,20,48,41.7,28,260,85,32.7,139,96,25,24,9,0,15,36,80,63,1,1000,124,489,493,103,19,954,13,20,65,14,1,622,4573,2460,55,27,0,12,8,652,628,96.3,6,0,23,10,0,4,0,128,31,31,50
"318","Lucien Agoume",364000,18,"M","France","spezia-calcio",12,9,800,8.9,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0.23,0,0,0,20.5,0,443,494,89.7,8945,1965,159,170,93.5,201,219,91.8,74,92,80.4,0.1,2,39,4,0,36,6,0.68,6,0,0,0,0,0,2,0.23,2,0,0,0,0,0,14,11,9,5,0,2,13,15.4,11,151,43,28.5,51,86,14,18,4,0,14,20,34,14,1,569,30,174,349,74,1,557,4,7,57.1,5,0,365,1663,646,17,4,1,2,11,397,372,93.7,8,0,16,9,0,0,0,104,10,6,62.5
"319","Luigi Sepe",1508000,29,"GK","Italy","parma-calcio-1913",36,36,3240,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133,1445,78.4,36748,24424,176,178,98.9,450,458,98.3,501,803,62.4,0,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1507,1363,1501,9,0,0,1131,2,2,100,2,0,726,3206,2368,0,0,0,0,0,779,777,99.7,0,0,0,2,0,0,0,162,0,0,NA
"320","Luis Alberto",2860000,26,"M","Spain","lazio",34,33,2618,29.1,9,2,9,0,0,5,0,0.31,0.07,0.38,0.31,0.38,69,29,42,2.37,1,0.13,0.31,20.3,3,1520,1941,78.3,28480,11070,640,728,87.9,617,741,83.3,230,401,57.4,8.2,82,261,89,9,289,144,4.95,110,24,4,3,2,1,5,0.17,4,0,1,0,0,0,43,32,17,18,8,14,66,21.2,52,537,155,28.9,131,275,131,38,2,0,36,21,64,12,0,2262,19,336,1277,931,67,2015,50,83,60.2,57,7,1621,10877,7515,324,141,17,43,51,1821,1626,89.3,128,0,20,36,2,37,0,257,9,19,32.1
"321","Luis Muriel",3068000,29,"ST","Colombia","atalanta",36,16,1436,16,22,7,20,2,3,0,0,1.38,0.44,1.82,1.25,1.69,83,36,43.4,5.2,2.26,0.24,0.56,17.6,8,510,724,70.4,8418,2226,268,315,85.1,180,246,73.2,48,113,42.5,4.7,45,38,35,4,75,99,6.2,64,9,15,6,4,1,18,1.13,10,1,4,2,0,1,20,12,6,5,9,6,24,25,18,279,73,26.2,29,111,139,16,0,0,16,7,27,7,0,1030,6,52,382,661,149,940,55,96,57.3,57,10,761,4014,2206,127,39,34,53,47,1149,781,68,246,0,18,20,4,40,0,95,27,49,35.5
"322","Luis Rojas",260000,18,"M","Chile","crotone",7,0,104,1.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.87,0,0,0,25.5,0,39,50,78,645,87,18,21,85.7,16,19,84.2,3,7,42.9,0,0,2,0,0,1,1,0.87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,26,6,23.1,5,15,6,0,0,0,0,4,4,1,0,68,1,9,44,19,1,66,7,14,50,9,1,59,160,68,2,1,0,3,4,58,51,87.9,9,0,2,0,0,1,0,10,2,0,100
"323","Luiz Felipe",1300000,22,"D","Brazil","lazio",14,10,909,10.1,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0.3,0,0,0,15.2,0,500,546,91.6,10835,2686,147,157,93.6,257,274,93.8,91,108,84.3,0.2,3,32,2,0,28,7,0.69,7,0,0,0,0,0,0,0,0,0,0,0,0,0,37,26,29,7,1,16,27,59.3,11,122,45,36.9,67,49,6,22,10,0,12,21,58,27,1,661,72,325,338,42,3,641,2,2,100,2,0,432,3338,1644,50,6,0,4,3,453,437,96.5,0,0,14,8,1,1,0,85,13,16,44.8
"324","Lukas Haraslin",676000,24,"ST","Slovakia","u.s.-sassuolo",14,2,333,3.7,0,0,0,0,0,1,1,0,0,0,0,0,12,5,41.7,3.24,1.35,0,0,17.9,1,100,142,70.4,1512,410,63,72,87.5,30,39,76.9,5,23,21.7,0.9,9,3,8,0,12,17,4.59,10,3,1,0,3,0,3,0.81,2,0,0,0,1,0,10,5,2,6,2,3,6,50,3,58,15,25.9,16,24,18,4,0,0,4,2,12,4,0,202,6,32,74,116,23,181,7,13,53.8,8,0,141,764,490,28,7,5,5,8,174,138,79.3,42,0,7,18,1,9,0,19,4,2,66.7
"325","Lukasz Skorupski",1508000,29,"GK","Poland","bologna-fc-1909",28,28,2520,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,966,77.5,18546,10343,186,187,99.5,295,300,98.3,224,433,51.7,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,0,0,0,0,0,0,1,5,1054,979,1051,3,0,0,774,0,0,0,0,0,487,2345,1273,0,0,0,0,0,452,452,100,0,0,0,1,1,0,0,128,0,0,NA
"326","Lyanco",1040000,23,"D","Brazil","torino",23,21,1959,21.8,0,0,0,0,0,8,0,0,0,0,0,0,12,3,25,0.55,0.14,0,0,19.6,0,1078,1247,86.4,24751,7448,264,281,94,571,610,93.6,231,336,68.8,0.3,4,64,5,1,64,13,0.6,13,0,0,0,0,0,1,0.05,1,0,0,0,0,0,22,11,11,9,2,9,20,45,11,159,48,30.2,89,62,8,48,26,2,22,50,72,102,1,1468,257,832,676,59,16,1421,18,21,85.7,18,0,970,5379,2879,63,20,1,6,5,964,947,98.2,0,0,24,13,0,5,0,237,43,29,59.7
"327","M'Bala Nzola",520000,23,"ST","France","spezia-calcio",25,21,1896,21.1,11,3,7,4,4,5,0,0.52,0.14,0.66,0.33,0.47,40,14,35,1.9,0.66,0.18,0.5,13.6,0,409,481,85,6364,515,241,274,88,104,126,82.5,44,45,97.8,2.6,20,14,6,0,11,48,2.28,32,0,6,7,1,2,7,0.33,4,0,0,3,0,0,12,8,2,6,4,1,4,25,3,340,98,28.8,10,140,190,26,3,0,23,6,18,19,0,778,21,42,402,370,108,718,22,35,62.9,23,1,519,2393,832,46,17,13,88,52,1169,543,46.4,183,0,56,27,26,3,0,100,30,106,22.1
"328","Manolo Gabbiadini",1820000,28,"ST","Italy","u.c.-sampdoria",16,10,870,9.7,3,2,2,1,1,1,0,0.31,0.21,0.52,0.21,0.41,28,13,46.4,2.9,1.34,0.07,0.15,18.6,2,165,225,73.3,2725,833,86,114,75.4,59,74,79.7,16,24,66.7,1.8,12,21,9,0,30,26,2.69,17,1,2,3,2,1,7,0.72,3,0,1,2,0,1,3,3,0,2,1,1,5,20,4,112,28,25,11,42,59,3,1,0,2,3,6,6,0,311,6,40,159,131,30,305,5,8,62.5,5,1,206,925,468,29,10,5,16,6,415,247,59.5,50,0,12,18,4,6,0,40,10,25,28.6
"329","Manolo Portanova",150800,20,"M","Italy","genoa-cfc",3,0,66,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,1.36,1.36,0,0,68.3,0,17,22,77.3,299,113,10,12,83.3,5,6,83.3,2,3,66.7,0,0,4,1,0,3,4,5.45,1,0,1,0,2,0,1,1.36,1,0,0,0,0,0,3,1,1,1,1,0,2,0,2,32,11,34.4,12,11,9,2,1,0,1,2,5,2,1,42,4,14,24,10,0,42,1,3,33.3,1,0,32,120,42,2,0,0,2,3,38,26,68.4,7,0,3,6,0,0,0,6,0,6,0
"330","Manolo Portanova",150800,20,"M","Italy","juventus",2,1,70,0.8,0,0,0,0,0,1,0,0,0,0,0,0,5,2,40,6.43,2.57,0,0,20.5,1,21,23,91.3,286,45,12,12,100,8,10,80,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,1,0,1,0,1,14,9,64.3,1,8,5,3,1,0,2,0,3,0,0,40,1,12,20,12,2,39,0,0,0,0,0,26,151,99,4,1,0,0,1,37,28,75.7,3,0,2,3,0,0,0,3,1,0,100
"331","Manuel Gasparini",98800,18,"GK","Italy","udinese",1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,69,52,0,0,0,1,1,100,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,1,0,0,0,0,0,1,12,5,0,0,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0,NA
"332","Manuel Lazzari",2340000,25,"D","Italy","lazio",32,30,2613,29,2,5,2,0,0,2,1,0.07,0.17,0.24,0.07,0.24,24,6,25,0.83,0.21,0.08,0.33,19.1,0,950,1180,80.5,15952,3731,451,515,87.6,393,476,82.6,74,131,56.5,3.9,31,28,33,20,38,62,2.14,50,2,2,3,4,1,8,0.28,6,0,0,1,1,0,28,15,13,10,5,15,43,34.9,28,271,71,26.2,93,109,69,40,4,0,36,24,52,33,0,1448,47,325,609,646,70,1239,28,54,51.9,32,1,970,7336,5124,220,74,24,31,29,1123,927,82.5,94,0,26,54,2,91,1,167,17,21,44.7
"333","Manuel Locatelli",1144000,22,"M","Italy","u.s.-sassuolo",34,32,2883,32,4,2,2,2,2,9,0,0.12,0.06,0.19,0.06,0.12,41,9,22,1.28,0.28,0.05,0.22,21,6,2436,2785,87.5,45898,13470,1077,1156,93.2,996,1101,90.5,326,460,70.9,3.5,41,289,38,6,266,86,2.68,72,4,1,2,5,2,10,0.31,8,1,0,0,1,0,87,52,35,37,15,25,56,44.6,31,461,141,30.6,168,213,80,57,17,0,40,43,130,70,1,3167,163,731,2034,577,60,3072,24,36,66.7,26,0,2214,9257,4824,189,51,9,28,43,2589,2465,95.2,64,0,53,48,1,34,0,326,53,44,54.6
"334","Marash Kumbulla",1872000,20,"D","Albania","as-roma",21,14,1363,15.1,1,0,1,0,0,8,0,0.07,0,0.07,0.07,0.07,6,2,33.3,0.4,0.13,0.17,0.5,6.9,0,720,801,89.9,14131,3948,253,268,94.4,368,389,94.6,89,121,73.6,0.4,3,39,0,0,38,7,0.46,6,0,0,1,0,0,0,0,0,0,0,0,0,0,13,10,8,4,1,3,16,18.8,13,196,75,38.3,95,90,11,17,5,0,12,15,28,53,0,915,83,398,524,45,9,886,2,2,100,2,0,629,2913,1574,54,11,0,5,2,689,669,97.1,2,0,26,14,0,1,0,99,32,14,69.6
"335","Marcelo Brozovic",5928000,27,"M","Croatia","fc-internazionale-milano",33,29,2581,28.7,2,6,2,0,0,9,1,0.07,0.21,0.28,0.07,0.28,27,6,22.2,0.94,0.21,0.07,0.33,21.9,1,2000,2273,88,41515,11652,677,735,92.1,946,1026,92.2,360,463,77.8,4.3,45,235,43,10,204,86,3,62,20,1,1,0,2,10,0.35,8,2,0,0,0,0,52,36,22,22,8,12,55,21.8,43,534,154,28.8,193,249,92,48,17,1,31,39,91,45,0,2518,131,658,1470,563,12,2378,11,17,64.7,12,1,1735,9060,4029,151,44,2,20,20,1956,1893,96.8,42,1,34,13,0,26,0,268,29,29,50
"336","Marco Festa",202800,28,"GK","Italy","crotone",1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,38,81.6,950,600,10,10,100,8,8,100,13,20,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,37,41,1,0,0,28,0,0,0,0,0,15,82,64,0,0,0,0,0,11,11,100,0,0,0,0,0,0,0,9,0,0,NA
