"","Yearly.Salary","Player.Name","Position","Nationality","team.y","Age","X90s","goal.90","PKatt","CrdY","CrdR","G.PK","SoT.","Sh.90","SoT.90","G.Sh","Dist","FK","total.completed","X.total..completed.","short.","X.medium","long..","SCA90","PassDead","Drib","Sh.y","Fld","Def","GCA","GCA90","TklW","Att.3rd.x","Past","Press.att","Pass","Err","Def.Pen","X.Pl","Megs","CPA","Mis","X2CrdY","Off","Crs","Won","Lost","Won.","PK"
"103",1612000,"Cristian Romero","D","Argentina","atalanta",22,28.3,2,0,10,"No",0.07,50,0.5,0.25,0.14,9.4,0,1128,90.5,90,95.2,84.9,0.81,0,1,1,"Equal and under",1,5,0.18,46,3,29,24,38,2,171,11,1,0,7,0,0,0,112,54,67.5,"No"
"104",2132000,"Cristian Zapata","D","Colombia","genoa-cfc",33,10.8,0,0,2,"No",0,50,0.37,0.19,0,14,0,440,89.2,91,94,79.5,0.46,0,0,3,"Equal and under",1,0,0,16,1,3,2,7,2,142,1,0,0,4,0,0,0,30,10,75,"No"
"105",2132000,"Cristiano Biraghi","D","Italy","acf-fiorentina",27,31.1,1,0,8,"No",0.03,24,0.8,0.19,0.04,20.1,7,1198,69.1,88.6,74.8,37.4,2.5,31,1,1,"Equal and under",0,7,0.22,20,9,20,52,36,0,94,17,2,9,23,0,4,163,11,19,36.7,"No"
"106",5.2e+07,"Cristiano Ronaldo","ST","Portugal","juventus",35,31.1,29,8,3,"No",0.74,37,5.2,1.93,0.14,17.6,17,853,78.5,84.3,81,63.2,3.66,1,18,17,"Over",4,16,0.51,3,1,17,112,10,0,19,59,2,59,54,0,31,52,29,21,58,"Yes"
"107",488800,"Daam Foulon","D","Belgium","benevento",21,11.3,0,0,4,"No",0,0,0.09,0,0,26.5,0,338,73.8,84.1,80.5,49.3,0.88,2,0,0,"Equal and under",0,1,0.09,8,0,15,10,24,0,48,5,0,2,10,0,0,20,12,5,70.6,"No"
"108",884000,"Daniel Bessa","M","Italy","hellas-verona",27,6.8,0,0,1,"No",0,50,1.17,0.59,0,16.1,0,257,85.1,91.5,87.9,65.9,2.93,1,1,1,"Equal and under",1,3,0.44,12,3,5,52,5,0,4,3,1,4,12,0,3,11,3,19,13.6,"No"
"110",624000,"Daniel Maldini","ST","Italy","ac-milan",18,0.3,0,0,0,"No",0,27.8199161425577,1.23278825995807,3.1,0,17.1,0,15,88.2,100,71.4,100,1.94583169617939,0,1,0,"Equal and under",0,0,0,0,0,2,6,0,0,0,1,0,0,1,0,0,1,0,0,0,"No"
"111",2496000,"Daniele Baselli","M","Italy","torino",28,4.4,0,0,2,"No",0,50,0.91,0.45,0,23.6,2,170,75.2,80.5,78.5,68.9,2.95,4,0,0,"Equal and under",1,1,0.23,10,3,4,20,5,0,8,5,0,1,4,0,0,2,11,9,55,"No"
"113",5928000,"Daniele Rugani","D","Italy","cagliari",25,11.1,1,0,2,"No",0.09,33.3,0.27,0.09,0.33,6,0,395,79.8,85,89,48.8,0.18,0,0,0,"Equal and under",1,1,0.09,13,3,10,8,11,0,76,3,0,0,2,0,0,4,42,19,68.9,"No"
"114",676000,"Daniele Verde","ST","Italy","spezia-calcio",24,10.9,6,0,1,"No",0.55,47.1,3.12,1.47,0.18,18,0,307,76.9,83.3,82.8,55.6,2.2,1,3,0,"Equal and under",0,2,0.18,3,1,8,41,11,0,9,10,1,16,11,0,2,30,0,0,0,"No"
"115",5564000,"Danilo","D","Brazil","juventus",29,32.4,1,0,6,"No",0.03,11.1,0.56,0.06,0.06,21.3,0,2194,88.3,92,91.8,75.1,1.85,1,1,1,"Equal and under",0,5,0.15,37,8,35,30,41,0,162,20,1,5,13,0,2,28,34,18,65.4,"No"
"116",1196000,"Danilo","D","Brazil","juventus",36,32.4,1,0,6,"No",0.03,11.1,0.56,0.06,0.06,21.3,0,2194,88.3,92,91.8,75.1,1.85,1,1,1,"Equal and under",0,5,0.15,37,8,35,30,41,0,162,20,1,5,13,0,2,28,34,18,65.4,"No"
"117",1872000,"Danilo Cataldi","M","Italy","lazio",24,6.3,0,0,4,"No",0,33.3,0.95,0.32,0,19,0,356,82.4,93.6,88.9,50,2.06,2,1,0,"Equal and under",1,1,0.16,7,2,19,25,5,0,18,8,0,1,5,0,0,12,2,5,28.6,"No"
"118",3484000,"Danilo D'Ambrosio","D","Italy","fc-internazionale-milano",31,7.8,3,0,2,"No",0.39,75,1.03,0.77,0.38,10.6,0,438,90.1,93,93.8,82,0.77,0,0,1,"Equal and under",0,0,0,11,2,7,13,6,0,67,1,0,0,10,0,0,8,14,7,66.7,"No"
"119",1144000,"Darko Lazovic","D","Serbia","hellas-verona",29,27.8,3,0,3,"No",0.11,34.4,1.15,0.4,0.09,17.3,2,1015,72.9,86.7,71.2,49.5,2.34,8,2,1,"Equal and under",0,9,0.32,21,4,27,61,30,0,60,20,5,18,29,0,10,96,26,26,50,"No"
"121",1300000,"Davide Biraschi","D","Italy","genoa-cfc",26,10.2,0,0,2,"No",0,0,0.2,0,0,23.4,0,410,78.2,87.7,85,50.5,0.3,0,0,0,"Equal and under",0,0,0,9,1,8,13,12,0,46,3,0,1,9,0,0,8,12,11,52.2,"No"
"122",3484000,"Davide Calabria","D","Italy","ac-milan",23,29.4,2,0,7,"No",0.07,29.2,0.82,0.24,0.08,21.3,0,1396,78.2,91.1,81.9,53.5,1.6,4,1,1,"Equal and under",0,5,0.17,50,8,48,59,58,1,122,17,3,5,20,0,3,53,21,34,38.2,"No"
"123",936000,"Davide Faraoni","D","Italy","hellas-verona",28,32.1,4,0,8,"No",0.12,25,1.12,0.28,0.11,12.8,0,1076,72.1,82.8,76.5,54.1,1.31,1,4,1,"Equal and under",0,9,0.28,37,7,40,79,61,1,149,27,1,5,26,0,10,50,53,37,58.9,"No"
"124",33176,"Davide Ghislandi","M","Italy","atalanta",19,0.1,0,0,0,"No",0,0,0,0,0,0,0,3,80.248427672956,0,100,0,0,0,0,0,"Equal and under",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"No"
"125",2652000,"Davide Santon","D","Italy","as-roma",29,6.5,0,0,3,"No",0,0,0.77,0,0,14.6,0,256,86.8,94.7,92.3,51.4,1.23,1,0,0,"Equal and under",0,1,0.15,4,1,5,8,14,0,14,7,0,4,5,0,1,16,4,3,57.1,"No"
"126",3588000,"Davide Zappacosta","D","Italy","genoa-cfc",28,22.7,4,0,3,"No",0.18,30.2,1.89,0.57,0.09,20,0,876,80.1,90.5,82.2,52.9,1.89,2,7,7,"Equal and under",1,6,0.26,19,5,13,84,22,0,60,31,4,28,33,0,8,67,12,17,41.4,"No"
"127",4316000,"Dejan Kulusevski","M","Sweden","juventus",20,21.4,4,0,7,"No",0.19,20.6,1.59,0.33,0.12,15,0,612,78,84.2,80.7,64.9,4.4,5,6,7,"Equal and under",2,6,0.28,25,10,26,140,28,0,7,36,2,42,45,0,5,45,12,38,24,"No"
"128",384800,"Denis Dragus","ST","Romania","crotone",21,2,0,0,1,"No",0,0,2.03,0,0,25.5,0,53,74.6,76.3,80,57.1,1.02,0,0,0,"Equal and under",0,1,0.51,3,3,5,19,4,0,0,7,1,0,12,0,2,3,1,3,25,"No"
"129",1404000,"Denis Vavro","D","Slovakia","lazio",23,0.4,0,0,0,"No",0,0,0,0,0,0,0,17,80.2070197645135,100,100,0,0,0,0,0,"Equal and under",0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,"No"
"130",1612000,"Dennis Man","ST","Romania","parma-calcio-1913",21,7.8,2,0,1,"No",0.26,31.6,2.45,0.77,0.11,15,0,220,84.3,88.1,83,82.6,2.06,0,3,0,"Equal and under",0,4,0.52,4,1,18,32,7,0,6,13,2,4,17,0,0,8,9,9,50,"No"
"131",4316000,"Diego Demme","M","Germany","napoli",28,17.7,2,0,6,"No",0.11,35.7,0.79,0.28,0.14,15.5,0,1118,89.4,95,91.2,77.5,2.04,0,1,0,"Equal and under",3,3,0.17,37,9,45,78,15,0,55,4,0,3,8,0,1,8,7,16,30.4,"No"
"132",1300000,"Diego Farias","ST","Brazil","spezia-calcio",30,16.8,4,0,5,"No",0.24,31.3,1.9,0.59,0.13,16.1,2,537,81.4,85.3,84.9,75.3,3.09,0,3,4,"Equal and under",2,3,0.18,8,5,16,68,17,0,6,27,0,28,27,0,2,25,8,9,47.1,"No"
"133",5200000,"Diego Godin","D","Uruguay","cagliari",34,27.9,1,0,3,"No",0.04,36.4,0.39,0.14,0.09,9.2,0,1285,85.7,90.4,92.1,72.1,0.72,0,0,0,"Equal and under",0,2,0.07,33,0,22,7,30,1,302,14,0,1,4,0,2,6,83,40,67.5,"No"
"134",1768000,"Diogo Dalot","D","Portugal","ac-milan",21,12.1,1,0,5,"No",0.08,50,0.83,0.41,0.1,20.4,0,463,75.8,85.9,78.9,63.1,1.49,0,2,1,"Equal and under",1,3,0.25,17,2,14,21,21,0,56,10,0,9,12,0,2,34,22,9,71,"No"
"135",436800,"Djavan Anderson","D","Holland","lazio",24,0.8,0,0,0,"No",0,0,0,0,0,0,0,24,72.7,89.5,66.7,0,0,0,0,0,"Equal and under",0,0,0,0,0,1,2,2,0,1,0,0,0,1,0,0,1,1,0,100,"No"
"136",3172000,"Domenico Berardi","ST","Italy","u.s.-sassuolo",25,27.5,17,8,4,"No",0.36,29.4,3.71,1.09,0.1,20.9,10,988,76.2,85.2,83.5,56.9,4.69,14,8,10,"Over",5,17,0.62,23,14,41,129,35,0,43,30,7,33,47,0,3,64,11,30,26.8,"Yes"
"137",2132000,"Domenico Criscito","D","Italy","genoa-cfc",33,19.2,1,1,6,"No",0,20,0.26,0.05,0,28,0,857,81.5,89.6,89.1,58.1,0.73,1,0,0,"Equal and under",0,0,0,27,3,18,13,13,1,142,5,0,0,6,0,0,18,22,28,44,"Yes"
"138",7592000,"Dries Mertens","ST","Belgium","napoli",33,16.2,9,0,2,"No",0.56,36.4,3.39,1.23,0.16,17.5,6,367,73.7,85.7,78.4,50,3.95,3,2,2,"Equal and under",3,10,0.62,15,5,18,190,7,0,9,14,1,8,14,0,5,32,0,12,0,"No"
"139",1456000,"Dusan Vlahovic","ST","Serbia","acf-fiorentina",20,32.5,21,6,1,"No",0.46,39.3,2.59,1.02,0.18,14,1,422,68.2,76.4,63,65.3,1.51,0,6,3,"Over",2,7,0.22,5,3,10,205,12,0,15,38,0,15,95,0,26,15,114,154,42.5,"Yes"
"140",3172000,"Duvan Zapata","ST","Colombia","atalanta",29,26.4,15,1,0,"No",0.53,38.8,3.71,1.44,0.14,13.1,0,624,76.7,83.6,80.3,53.1,3.75,0,6,10,"Over",0,16,0.61,6,2,7,144,17,0,23,47,2,54,108,0,21,45,40,78,33.9,"Yes"
"141",676000,"Ebrima Colley","ST","The Gambia","hellas-verona",20,8.2,1,0,1,"No",0.12,41.2,2.08,0.86,0.06,14.1,0,196,73.1,83.1,73.3,56.3,1.47,0,0,0,"Equal and under",0,0,0,5,0,7,52,9,0,3,17,2,5,27,0,7,10,4,32,11.1,"No"
"142",275600,"Eddie Salcedo","ST","Italy","hellas-verona",18,8.4,2,0,3,"No",0.24,47.6,2.5,1.19,0.1,14.2,0,190,69.6,75.8,72,52.6,1.55,0,1,0,"Equal and under",0,2,0.24,2,1,0,39,10,0,6,12,0,6,17,0,3,11,31,64,32.6,"No"
"143",12688000,"Edin Dzeko","ST","Bosnia & Herzegovina","as-roma",34,20.3,7,1,2,"No",0.35,34.3,3.45,1.18,0.1,12.2,0,342,66.9,72.1,68.9,71.9,3.11,0,5,7,"Over",2,12,0.59,7,3,8,100,10,0,19,28,2,20,61,0,10,17,92,54,63,"Yes"
"144",936000,"Edoardo Goldaniga","D","Italy","genoa-cfc",26,20.6,0,0,8,"No",0,0,0.34,0,0,12.8,0,641,73,89.8,76.3,50,0.58,0,0,0,"Equal and under",0,2,0.1,21,1,11,13,17,2,114,6,1,1,11,0,1,25,32,33,49.2,"No"
"145",43108,"Edoardo Vergani","ST","Italy","bologna-fc-1909",19,0.1,0,0,0,"No",0,0,0,0,0,0,0,2,80.1655250470387,100,100,0,0,0,0,0,"Equal and under",0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,"No"
"146",884000,"Eduardo Henrique","M","Brazil","crotone",25,10.3,1,0,4,"No",0.1,12.5,0.78,0.1,0.13,17.9,0,327,82.6,90.1,84.7,64.9,1.17,0,1,1,"Equal and under",1,0,0,2,1,9,34,11,0,15,11,0,1,13,0,1,1,12,18,40,"No"
"147",1924000,"Eldor Shomurodov","ST","Uzbekistan","genoa-cfc",25,18.6,8,0,1,"No",0.43,47.4,2.04,0.97,0.21,14.6,0,342,70.8,79.3,69.9,51.9,2.42,0,3,4,"Equal and under",1,6,0.32,17,8,15,153,17,0,15,20,1,9,67,0,11,14,60,112,34.9,"No"
"148",624000,"Elio Capradossi","D","Italy","spezia-calcio",24,1,0,0,0,"No",0,0,1,0,0,5,0,34,82.9,88.9,91.7,42.9,0,0,0,0,"Equal and under",0,0,0,1,0,0,1,0,0,18,0,0,0,1,0,0,0,1,2,33.3,"No"
"149",2184000,"Eljif Elmas","M","North Macedonia","napoli",20,8.2,2,0,3,"No",0.24,46.2,1.58,0.73,0.15,16.5,0,325,90.5,94.3,90.9,80.8,2.55,0,3,1,"Equal and under",0,5,0.61,9,4,10,43,12,0,8,11,1,7,10,0,1,4,1,7,12.5,"No"
"150",2808000,"Elseid Hysaj","D","Albania","napoli",26,19.6,0,0,2,"No",0,0,0.41,0,0,25,0,1045,84.9,91.9,87.8,65.7,1.53,0,2,0,"Equal and under",0,4,0.2,18,1,22,36,31,1,82,19,1,5,14,0,0,9,18,18,50,"No"
"151",624000,"Emanuel Vignato","ST","Italy","bologna-fc-1909",19,13.4,1,0,4,"No",0.07,34.8,1.72,0.6,0.04,19.5,1,531,75,83.3,78.8,56.8,3.52,10,1,2,"Equal and under",0,6,0.45,11,3,15,70,7,0,22,24,0,14,13,0,2,36,3,18,14.3,"No"
"153",223600,"Emmanuel Gyasi","ST","Ghana","spezia-calcio",26,31.7,4,0,4,"No",0.13,53.3,0.95,0.51,0.13,11.7,0,788,83.3,90.2,78.4,74,1.86,0,5,3,"Equal and under",1,9,0.28,20,6,13,145,17,0,22,37,5,37,74,0,28,43,27,62,30.3,"No"
"154",884000,"Emmanuel Riviere","ST","Martinique","crotone",30,7.1,1,0,2,"No",0.14,27.3,1.55,0.42,0.09,14.9,0,113,76.4,83.7,71.1,75,1.55,0,0,1,"Equal and under",1,3,0.42,3,0,5,35,4,0,2,2,0,1,25,0,2,1,11,28,28.2,"No"
"155",2288000,"Erick Pulgar","M","Chile","acf-fiorentina",26,22.2,1,0,8,"No",0.04,18.8,0.72,0.13,0.06,23,4,928,81.5,89.7,90.8,58.9,1.44,13,1,2,"Equal and under",0,5,0.22,32,1,31,41,33,0,92,12,0,0,9,0,0,24,30,14,68.2,"No"
"156",884000,"Ernesto Torregrossa","ST","Italy","u.c.-sampdoria",28,1.9,1,0,0,"No",0.53,50,2.12,1.06,0.25,9.3,0,32,72.7,76.9,77.8,66.7,2.12,2,0,0,"Equal and under",0,0,0,1,1,2,9,4,0,1,3,0,1,5,0,3,0,5,9,35.7,"No"
"157",2652000,"Fabian","M","Spain","napoli",24,28.5,3,0,1,"No",0.11,34.9,1.51,0.53,0.07,21.3,1,1887,88.8,91.4,92.2,83.9,3.68,0,3,6,"Equal and under",6,10,0.35,40,9,49,122,41,0,93,21,2,9,14,0,1,21,12,10,54.5,"No"
"158",624000,"Fabio Depaoli","D","Italy","atalanta",23,2.1,0,0,0,"No",0,0,0,0,0,0,0,86,83.5,90.8,82.1,42.9,1.88,0,0,0,"Equal and under",0,0,0,1,3,2,12,9,0,3,1,0,0,4,0,0,1,3,2,60,"No"
"159",624000,"Fabio Depaoli","D","Italy","u.c.-sampdoria",23,0.9,0,0,0,"No",0,50,2.34,1.17,0,17.3,0,9,60,75,33.3,100,1.17,0,0,0,"Equal and under",0,0,0,0,1,2,4,0,0,2,0,0,0,2,0,2,1,0,4,0,"No"
"160",624000,"Fabio Depaoli","D","Italy","benevento",23,12.4,0,0,2,"No",0,14.3,0.56,0.08,0,21.9,0,303,73.5,89.3,80.2,48.8,1.04,2,0,2,"Equal and under",1,1,0.08,15,6,14,34,25,1,49,4,0,1,7,0,1,19,15,9,62.5,"No"
"161",2132000,"Fabio Quagliarella","ST","Italy","u.c.-sampdoria",37,24.5,13,3,1,"No",0.45,32.5,3.14,1.02,0.14,18.1,1,366,68,77.6,71.8,56.3,1.59,0,0,7,"Equal and under",1,4,0.16,8,4,16,165,12,0,14,18,3,9,49,0,18,22,31,68,31.3,"Yes"
"162",4160000,"Faouzi Ghoulam","D","Algeria","napoli",29,3.2,0,0,1,"No",0,0,0.93,0,0,26.2,2,208,79.4,88.7,84,45.9,3.74,4,0,2,"Equal and under",0,1,0.31,1,0,1,7,2,0,8,3,0,1,3,0,1,19,7,2,77.8,"No"
"163",884000,"Federico Barba","D","Italy","benevento",26,29.5,0,0,8,"No",0,23.1,0.44,0.1,0,13.6,0,1115,80.4,91.5,85.9,56.1,0.85,0,0,1,"Equal and under",0,2,0.07,20,2,14,23,34,4,200,4,0,4,6,0,1,30,37,34,52.1,"No"
"164",6760000,"Federico Bernardeschi","D","Italy","juventus",26,10.8,0,0,3,"No",0,46.2,1.2,0.56,0,17.4,0,455,77.1,89,84.5,55,3.7,14,2,0,"Equal and under",0,5,0.46,5,1,18,36,9,0,32,22,3,9,17,0,2,42,8,8,50,"No"
"165",936000,"Federico Bonazzoli","ST","Italy","u.c.-sampdoria",23,1.5,0,0,0,"No",0,0,2.75,0,0,21.1,0,20,71.4,69.2,75,100,1.37,0,0,0,"Equal and under",0,1,0.69,1,0,1,13,1,0,0,2,0,1,1,0,0,0,0,1,0,"No"
"166",936000,"Federico Bonazzoli","ST","Italy","torino",23,6.3,2,0,2,"No",0.32,28.6,3.35,0.96,0.1,16.7,0,129,83.2,83.9,85.7,92.6,2.23,0,1,1,"Equal and under",1,5,0.8,4,2,11,57,3,0,3,5,0,2,12,0,4,3,4,10,28.6,"No"
"167",936000,"Federico Ceccherini","D","Italy","acf-fiorentina",28,3,0,0,2,"No",0,0,0,0,0,0,0,97,87.4,96.7,92.3,69,0,0,0,0,"Equal and under",0,0,0,2,0,1,1,3,0,24,0,0,0,1,0,0,0,5,5,50,"No"
"168",936000,"Federico Ceccherini","D","Italy","hellas-verona",28,19.3,0,0,8,"No",0,0,0.57,0,0,8.8,0,745,81.8,89.7,86.3,57.4,0.67,1,0,2,"Equal and under",0,1,0.05,14,0,8,16,17,0,102,12,0,1,7,0,1,10,77,35,68.8,"No"
"169",2964000,"Federico Chiesa","D","Italy","acf-fiorentina",22,2.7,1,0,0,"No",0.37,11.1,3.38,0.37,0.11,17.7,0,91,77.1,88,78.9,69.6,3.75,1,1,1,"Equal and under",0,1,0.37,2,1,4,12,2,0,5,8,0,9,5,0,2,9,1,1,50,"No"
"170",2964000,"Federico Chiesa","D","Italy","juventus",22,24.6,8,0,3,"Yes",0.33,41.7,2.44,1.02,0.13,17.7,0,626,77.5,85.6,80.2,65.3,3.5,6,8,6,"Equal and under",4,16,0.65,40,14,28,113,26,0,22,36,3,44,36,0,11,62,6,34,15,"No"
"171",379600,"Federico Dimarco","D","Italy","hellas-verona",22,29,5,0,6,"No",0.17,36.8,1.31,0.48,0.13,20.5,6,1340,71.1,87.8,80.5,40.6,3.58,47,3,4,"Equal and under",0,6,0.21,25,2,19,46,33,1,127,15,1,9,20,0,6,103,13,30,30.2,"No"
"172",4316000,"Federico Fazio","D","Argentina","as-roma",33,4.5,1,0,2,"No",0.22,66.7,0.67,0.44,0.33,10.3,0,269,87.6,89.3,94.8,69.1,0.67,0,0,2,"Equal and under",0,0,0,4,0,1,4,5,0,52,3,0,0,3,0,0,2,20,8,71.4,"No"
"174",624000,"Federico Mattiello","D","Italy","spezia-calcio",25,0.4,0,0,0,"No",0,0,0,0,0,0,0,29,69,92.3,66.7,58.3,0,0,0,0,"Equal and under",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,33.3,"No"
"175",1144000,"Federico Peluso","D","Italy","u.s.-sassuolo",36,2.3,0,0,1,"No",0,0,0,0,0,0,0,154,92.8,97.6,94.9,70,0,0,0,0,"Equal and under",0,0,0,1,0,2,0,0,0,28,0,0,0,0,0,0,0,2,2,50,"No"
"177",1820000,"Federico Santander","ST","Paraguay","bologna-fc-1909",29,0.4,0,0,0,"No",0,0,1.22887376993702,0,0,15.2,0,12,70.6,58.3,100,0,1.93039318820492,0,0,2,"Equal and under",0,1,0.256121593291405,0,0,0,5,0,0,0,0,0,1,1,0,0,1,2,2,50,"No"
"178",3432000,"Felipe Caicedo","ST","Ecuador","lazio",30,10.3,8,1,5,"No",0.68,36.7,2.91,1.07,0.23,12.1,0,200,74.9,82.9,70.9,66.7,2.42,0,5,1,"Equal and under",0,0,0,8,3,9,59,8,0,4,13,1,6,23,0,8,0,31,28,52.5,"Yes"
"179",884000,"Fernando Forestieri","ST","Argentina","udinese",30,6.1,1,0,1,"No",0.16,27.3,1.79,0.49,0.09,17.1,0,156,77.6,86.7,79,57.1,2.61,0,0,0,"Equal and under",0,3,0.49,9,2,2,54,7,0,1,13,0,1,14,0,5,9,6,14,30,"No"
"180",3588000,"Fernando Llorente","ST","Spain","napoli",35,0.6,0,0,0,"No",0,0,1.20595736274611,0,0,8.2,0,12,57.1,66.7,25,100,1.91404181124099,0,0,0,"Equal and under",0,0,0,0,0,0,3,0,0,0,1,0,0,3,0,0,1,3,3,50,"No"
"181",3588000,"Fernando Llorente","ST","Spain","udinese",35,7.9,1,0,2,"No",0.13,45.5,1.20595736274611,0.63,0.09,9.7,0,162,73.3,80.6,63.5,54.5,1.91404181124099,0,0,2,"Equal and under",1,2,0.25,2,0,3,37,2,0,18,3,0,0,27,0,3,1,47,33,58.8,"No"
"182",3744000,"Fikayo Tomori","D","England","ac-milan",22,16.3,1,0,0,"No",0.06,80,0.31,0.25,0.2,8.9,0,801,90.6,94.1,95.1,74.5,0.25,0,0,0,"Equal and under",0,1,0.06,15,1,9,11,17,1,156,6,0,0,4,0,0,0,29,24,54.7,"No"
"183",1300000,"Filip Duricic","M","Serbia","u.s.-sassuolo",28,23.1,5,1,5,"No",0.17,23.6,2.38,0.56,0.07,17,0,733,78.7,86.1,82.8,68.8,4.63,1,6,8,"Over",1,15,0.65,21,9,17,177,22,0,18,34,8,22,43,0,5,13,24,34,41.4,"Yes"
"184",53352,"Filippo Melegoni","M","Italy","genoa-cfc",21,4.3,0,0,1,"No",0,25,0.93,0.23,0,23.4,2,202,83.5,91.9,84.8,60.6,2.08,3,1,1,"Equal and under",1,0,0,3,0,2,19,5,0,14,9,0,2,11,0,0,6,3,1,75,"No"
"185",2496000,"Francesco Acerbi","D","Italy","lazio",31,31.3,0,0,9,"Yes",0,0,0.26,0,0,13.1,0,1804,88.6,92.2,94.4,75.4,1.02,1,0,2,"Equal and under",2,4,0.13,38,3,26,30,32,1,348,11,0,1,14,1,2,26,77,26,74.8,"No"
"186",1456000,"Francesco Caputo","ST","Italy","u.s.-sassuolo",32,18.9,11,3,1,"No",0.42,42.5,2.12,0.9,0.2,13.5,0,327,77.7,86.1,74.5,52.9,2.23,0,3,5,"Over",0,8,0.42,1,0,3,79,6,0,4,5,1,13,37,0,19,4,15,23,39.5,"Yes"
"187",1144000,"Francesco Cassata","M","Italy","genoa-cfc",23,2.3,0,0,2,"No",0,100,0.44,0.44,0,25.2,0,69,74.2,87.2,77.8,44.4,1.32,0,0,0,"Equal and under",0,1,0.44,6,0,6,8,1,0,8,3,1,0,2,0,0,4,1,4,20,"No"
"188",1300000,"Francesco Magnanelli","M","Italy","u.s.-sassuolo",35,4.9,0,0,2,"No",0,0,0.41,0,0,26.6,0,355,85.1,91.1,85.1,76.6,0.82,0,0,0,"Equal and under",0,0,0,8,1,10,8,8,0,35,1,0,0,1,0,0,1,3,11,21.4,"No"
"189",3848000,"Franck Kessie","M","Ivory Coast","ac-milan",23,35.8,13,13,8,"No",0.06,22.2,1,0.22,0.06,18.2,0,1816,88.9,90.9,92.7,77.8,2.12,1,2,7,"Equal and under",4,10,0.28,44,8,16,86,57,0,122,50,1,6,46,0,1,16,52,49,51.5,"Yes"
"190",5564000,"Franck Ribery","ST","France","acf-fiorentina",37,23.9,2,0,6,"Yes",0.08,47.6,0.88,0.42,0.1,15.2,0,772,86.4,91,89,85.4,3.06,0,10,1,"Over",1,13,0.54,20,12,25,166,11,0,6,66,2,37,52,0,7,25,5,29,14.7,"No"
"191",624000,"Gabriele Moncini","ST","Italy","benevento",24,4,0,0,0,"No",0,12.5,2.02,0.25,0,13.2,0,52,61.2,61.7,70.8,50,1.51,0,1,0,"Equal and under",0,0,0,1,1,1,19,3,0,4,3,0,1,19,0,2,0,15,16,48.4,"No"
"192",270400,"Gabriele Zappa","D","Italy","cagliari",20,26.6,0,0,3,"No",0,8.3,0.45,0.04,0,15.6,0,1029,78.4,89,79.8,49.7,2.14,7,3,3,"Equal and under",0,8,0.3,23,1,32,68,52,2,85,30,5,5,16,0,1,69,12,35,25.5,"No"
"193",2444000,"Gaetano Castrovilli","M","Italy","acf-fiorentina",23,25.9,5,0,8,"Yes",0.19,42.4,1.27,0.54,0.15,16.7,0,598,77.3,83.2,82.1,61.9,2.01,0,1,0,"Over",0,10,0.39,29,9,26,112,33,0,36,32,5,14,49,0,1,30,16,42,27.6,"No"
"194",624000,"Gaetano Letizia","D","Italy","benevento",30,17.4,3,0,2,"No",0.17,53.8,0.75,0.4,0.23,22.4,0,670,75.5,88.3,80.3,54,2.12,5,1,1,"Equal and under",1,2,0.11,27,3,25,19,33,2,78,12,0,2,9,0,0,61,12,7,63.2,"No"
"195",2132000,"Gary Medel","D","Chile","bologna-fc-1909",32,5.7,0,0,1,"No",0,0,0,0,0,0,0,313,92.1,94.4,93.5,89.7,0.7,0,0,0,"Equal and under",0,1,0.18,7,1,9,5,6,0,46,2,1,0,2,0,0,0,8,8,50,"No"
"196",624000,"Gaston Brugman","M","Uruguay","parma-calcio-1913",27,18,1,0,7,"No",0.06,44.4,1,0.45,0.06,22.8,4,906,83.2,86,90.5,70.7,2.78,15,0,1,"Equal and under",1,3,0.17,25,4,32,34,34,1,65,18,1,2,8,0,1,16,8,10,44.4,"No"
"197",1976000,"Gaston Pereiro","ST","Uruguay","cagliari",25,3,2,0,0,"No",0.66,35.7,4.63,1.65,0.14,14.7,0,104,75.4,85.7,76.5,57.7,4.63,1,1,3,"Equal and under",0,2,0.66,3,1,2,17,3,0,1,4,0,1,4,0,0,6,9,6,60,"No"
"198",1924000,"Gaston Ramirez","ST","Uruguay","u.c.-sampdoria",29,10.8,0,0,5,"No",0,38.5,1.21,0.46,0,21,1,359,72.2,83.1,76.7,49.5,4.09,9,1,0,"Over",2,8,0.74,15,7,22,105,19,0,21,18,0,3,31,0,3,19,29,37,43.9,"No"
"199",270400,"Gennaro Acampora","M","Italy","spezia-calcio",26,4.9,0,0,2,"No",0,0,1.84,0,0,25,1,189,84,89.3,84.9,76.7,1.22,0,0,0,"Equal and under",0,0,0,7,3,2,23,5,0,8,7,1,1,8,0,1,7,0,9,0,"No"
"200",1768000,"Gerard Deulofeu","ST","Spain","udinese",26,6.6,1,0,0,"No",0.15,56.3,2.41,1.35,0.06,17.1,1,169,68.4,81.3,69.9,39.3,2.56,1,1,0,"Equal and under",1,5,0.75,2,2,9,51,2,0,5,10,0,22,15,0,11,14,0,11,0,"No"
